id,lat,lon,elevation,timestamp
yl2,51.59739333,-115.8335094,2475,8/5/03 22:00
yl2,51.59266028,-115.8214053,2474,8/5/03 20:00
yl2,51.59234694,-115.8215403,2474,8/5/03 18:00
yl2,51.59285861,-115.8219394,2509,8/5/03 16:00
yl2,51.59322556,-115.8241097,2509,8/5/03 12:00
yl2,51.5951775,-115.8212239,2430,8/5/03 8:00
yl2,51.58997528,-115.8177472,2430,8/5/03 6:00
yl2,51.58731111,-115.8210431,2329,8/5/03 4:01
yl2,51.58777833,-115.8219511,2329,8/5/03 2:00
yl2,51.58765306,-115.8213431,2327,8/5/03 0:00
yl2,51.59175167,-115.8246778,2508,8/5/03 14:01
yl2,51.60504833,-115.8353825,2354,8/6/03 8:00
yl2,51.60289861,-115.8350986,2431,8/6/03 20:00
yl2,51.60278278,-115.8386461,2431,8/6/03 18:00
yl2,51.60263361,-115.8390442,2503,8/6/03 16:00
yl2,51.60839389,-115.8262525,2431,8/6/03 22:01
yl2,51.6062625,-115.8340264,2354,8/6/03 6:01
yl2,51.600425,-115.8394328,2354,8/6/03 4:00
yl2,51.60027833,-115.8381219,2354,8/6/03 2:00
yl2,51.59860111,-115.8357783,2353,8/6/03 0:00
yl2,51.60505417,-115.8342794,2504,8/6/03 10:00
yl2,51.60534194,-115.8299125,2372,8/7/03 8:00
yl2,51.60291306,-115.8377331,2347,8/7/03 22:00
yl2,51.59851639,-115.8372608,2346,8/7/03 20:00
yl2,51.60203167,-115.8317717,2347,8/7/03 18:00
yl2,51.60343944,-115.8305597,2372,8/7/03 16:01
yl2,51.60393389,-115.8306217,2372,8/7/03 10:00
yl2,51.60486056,-115.8291886,2372,8/7/03 6:00
yl2,51.60695444,-115.8279261,2420,8/7/03 4:00
yl2,51.60823694,-115.8275708,2420,8/7/03 2:00
yl2,51.61106667,-115.8254106,2421,8/7/03 0:00
yl2,51.60237611,-115.8392008,2405,8/8/03 12:00
yl2,51.59858444,-115.8334133,2405,8/8/03 20:00
yl2,51.60231917,-115.8386503,2405,8/8/03 14:01
yl2,51.60234917,-115.8385458,2405,8/8/03 16:00
yl2,51.59670472,-115.8353017,2405,8/8/03 22:00
yl2,51.60212722,-115.8394342,2390,8/8/03 8:00
yl2,51.60020111,-115.8385314,2389,8/8/03 6:00
yl2,51.60020611,-115.8389394,2389,8/8/03 4:00
yl2,51.60035583,-115.8391375,2389,8/8/03 2:00
yl2,51.60009444,-115.8390753,2389,8/8/03 0:00
yl2,51.6021275,-115.8394131,2390,8/8/03 10:00
yl2,51.60173056,-115.8405583,2405,8/8/03 18:00
yl2,51.5899675,-115.8211097,2403,8/9/03 8:00
yl2,51.58796111,-115.8213406,2326,8/9/03 22:00
yl2,51.58718917,-115.8189956,2325,8/9/03 20:00
yl2,51.58809917,-115.8205658,2325,8/9/03 18:00
yl2,51.58901222,-115.8222178,2409,8/9/03 16:00
yl2,51.59041167,-115.8210611,2409,8/9/03 14:00
yl2,51.59004361,-115.8211822,2400,8/9/03 10:00
yl2,51.59217889,-115.8179772,2405,8/9/03 6:00
yl2,51.59828278,-115.8351264,2405,8/9/03 4:01
yl2,51.5988875,-115.8357561,2405,8/9/03 2:00
yl2,51.59863028,-115.8353933,2405,8/9/03 0:00
yl2,51.590395,-115.8211108,2400,8/9/03 12:00
yl2,51.58864889,-115.8240433,2339,8/10/03 14:01
yl2,51.58785722,-115.8227217,2328,8/10/03 8:00
yl2,51.5859225,-115.8135547,2339,8/10/03 22:00
yl2,51.59063,-115.8082767,2339,8/10/03 20:00
yl2,51.58834,-115.8202553,2339,8/10/03 18:00
yl2,51.58841306,-115.8236978,2339,8/10/03 16:00
yl2,51.58751056,-115.8235503,2339,8/10/03 10:00
yl2,51.58781556,-115.8219667,2330,8/10/03 0:00
yl2,51.58774028,-115.8209036,2328,8/10/03 6:00
yl2,51.58777083,-115.8219339,2330,8/10/03 4:00
yl2,51.58782333,-115.8219478,2330,8/10/03 2:00
yl2,51.58782278,-115.8242286,2339,8/10/03 12:00
yl2,51.57805361,-115.8230556,2240,8/11/03 10:00
yl2,51.60971806,-115.8292144,2286,8/11/03 22:00
yl2,51.60135556,-115.8153428,2285,8/11/03 20:00
yl2,51.57843361,-115.8201125,2282,8/11/03 18:00
yl2,51.57786556,-115.8200211,2282,8/11/03 16:00
yl2,51.57776167,-115.8235153,2311,8/11/03 12:00
yl2,51.57872722,-115.8221047,2240,8/11/03 8:00
yl2,51.58137667,-115.8145683,2240,8/11/03 6:00
yl2,51.58490472,-115.8127281,2218,8/11/03 4:00
yl2,51.58508667,-115.8129244,2218,8/11/03 2:00
yl2,51.58437167,-115.8120447,2218,8/11/03 0:00
yl2,51.57768056,-115.8231569,2311,8/11/03 14:01
yl2,51.60945722,-115.8367539,2291,8/12/03 14:01
yl2,51.61173667,-115.8311764,2284,8/12/03 8:00
yl2,51.66407,-115.8268047,1855,8/12/03 22:00
yl2,51.66008167,-115.8166556,2299,8/12/03 20:00
yl2,51.61140639,-115.8307158,2286,8/12/03 10:00
yl2,51.61308083,-115.8346233,2286,8/12/03 0:00
yl2,51.61171111,-115.8317167,2286,8/12/03 6:01
yl2,51.61252111,-115.8333072,2286,8/12/03 4:01
yl2,51.61259111,-115.8333161,2286,8/12/03 2:00
yl2,51.61063889,-115.82996,2291,8/12/03 12:01
yl2,51.67872167,-115.7935186,1773,8/13/03 22:01
yl2,51.67885611,-115.7957708,1767,8/13/03 20:00
yl2,51.68087028,-115.7852325,1768,8/13/03 18:00
yl2,51.67885194,-115.7839253,1768,8/13/03 16:01
yl2,51.67884417,-115.7817492,1768,8/13/03 8:00
yl2,51.66733556,-115.8008828,1766,8/13/03 6:01
yl2,51.66080472,-115.8098686,1765,8/13/03 4:01
yl2,51.65987472,-115.8113597,1779,8/13/03 2:00
yl2,51.66171917,-115.8250097,1779,8/13/03 0:00
yl2,51.67930722,-115.7834622,1768,8/13/03 14:00
yl2,51.68138889,-115.8020742,1773,8/14/03 8:00
yl2,51.67094167,-115.7730361,1730,8/14/03 22:00
yl2,51.66900222,-115.7994928,1730,8/14/03 20:00
yl2,51.6730375,-115.8054094,1730,8/14/03 18:00
yl2,51.67270083,-115.8053728,1730,8/14/03 16:00
yl2,51.67218333,-115.8060531,1730,8/14/03 14:01
yl2,51.67976278,-115.7990117,1773,8/14/03 6:00
yl2,51.6804475,-115.797985,1773,8/14/03 4:00
yl2,51.68021389,-115.7986167,1773,8/14/03 2:00
yl2,51.6788,-115.7947292,1773,8/14/03 0:00
yl2,51.67223444,-115.8060978,1732,8/14/03 10:00
yl2,51.67217667,-115.8061419,1730,8/14/03 12:00
yl2,51.69738167,-115.7033969,1655,8/15/03 8:00
yl2,51.71490972,-115.6636861,1655,8/15/03 22:00
yl2,51.71257944,-115.6707608,1655,8/15/03 20:01
yl2,51.71160861,-115.6859581,1655,8/15/03 18:00
yl2,51.71161167,-115.6867597,1655,8/15/03 16:00
yl2,51.71145972,-115.6864722,1655,8/15/03 14:02
yl2,51.677235,-115.7472531,1656,8/15/03 6:00
yl2,51.67289472,-115.7746358,1680,8/15/03 4:00
yl2,51.67272583,-115.7747642,1680,8/15/03 2:00
yl2,51.67137306,-115.7734556,1679,8/15/03 0:00
yl2,51.73074528,-115.6563558,1657,8/16/03 12:00
yl2,51.72031083,-115.6445181,1608,8/16/03 20:00
yl2,51.73072889,-115.6560833,1657,8/16/03 14:01
yl2,51.731375,-115.6556422,1657,8/16/03 16:02
yl2,51.71504278,-115.6255086,1608,8/16/03 22:00
yl2,51.72582389,-115.6579369,1614,8/16/03 8:00
yl2,51.71918222,-115.6590744,1614,8/16/03 6:00
yl2,51.71657806,-115.6626361,1622,8/16/03 4:00
yl2,51.71667028,-115.6633808,1629,8/16/03 2:00
yl2,51.71453694,-115.6640164,1628,8/16/03 0:00
yl2,51.72676111,-115.6575117,1657,8/16/03 10:00
yl2,51.73107444,-115.6541792,1722,8/16/03 18:00
yl2,51.71203222,-115.6367944,1664,8/17/03 8:13
yl2,51.71310611,-115.6581653,1622,8/17/03 22:00
yl2,51.71263778,-115.6508261,1648,8/17/03 20:00
yl2,51.71024,-115.6448869,1665,8/17/03 18:00
yl2,51.70998194,-115.64555,1672,8/17/03 16:00
yl2,51.70978028,-115.6454697,1672,8/17/03 14:00
yl2,51.70930861,-115.6408661,1672,8/17/03 10:00
yl2,51.71378917,-115.6278275,1611,8/17/03 6:00
yl2,51.71435417,-115.6261889,1612,8/17/03 4:00
yl2,51.7143625,-115.6261278,1612,8/17/03 2:00
yl2,51.71516972,-115.6255961,1612,8/17/03 0:00
yl2,51.70985306,-115.6417581,1672,8/17/03 12:01
yl2,51.72815083,-115.6946567,1650,8/18/03 14:00
yl2,51.72781278,-115.6960406,1634,8/18/03 8:01
yl2,51.68037806,-115.7274592,1640,8/18/03 22:01
yl2,51.6977925,-115.7141089,1646,8/18/03 20:00
yl2,51.7235175,-115.6993872,1650,8/18/03 18:02
yl2,51.72663889,-115.6968253,1650,8/18/03 16:00
yl2,51.72889611,-115.6961544,1634,8/18/03 10:01
yl2,51.71457333,-115.6573869,1622,8/18/03 0:01
yl2,51.71677139,-115.6916183,1634,8/18/03 6:00
yl2,51.71213139,-115.6723692,1616,8/18/03 4:00
yl2,51.71418389,-115.6660331,1614,8/18/03 2:00
yl2,51.72730389,-115.6943661,1650,8/18/03 12:00
yl2,51.66297861,-115.8040117,1671,8/19/03 8:00
yl2,51.673155,-115.7950392,1764,8/19/03 22:00
yl2,51.66840556,-115.7964606,1763,8/19/03 20:00
yl2,51.66169167,-115.8034972,1763,8/19/03 18:00
yl2,51.66204361,-115.805985,1671,8/19/03 16:00
yl2,51.66146194,-115.8051919,1671,8/19/03 14:00
yl2,51.66218889,-115.8040889,1671,8/19/03 10:01
yl2,51.65990639,-115.8242792,1671,8/19/03 6:00
yl2,51.66150444,-115.8249914,1671,8/19/03 4:00
yl2,51.66750472,-115.7965017,1672,8/19/03 2:01
yl2,51.67388472,-115.7642836,1639,8/19/03 0:00
yl2,51.6623475,-115.8038119,1671,8/19/03 12:01
yl2,51.68476917,-115.8167117,1694,8/20/03 12:00
yl2,51.67849944,-115.8212558,1822,8/20/03 20:00
yl2,51.68451389,-115.8175533,1694,8/20/03 14:00
yl2,51.68367167,-115.8180719,1694,8/20/03 16:00
yl2,51.67142,-115.8247228,1758,8/20/03 22:00
yl2,51.68262944,-115.8122878,1694,8/20/03 10:02
yl2,51.68055833,-115.8001003,1694,8/20/03 8:00
yl2,51.67613917,-115.7991842,1694,8/20/03 6:00
yl2,51.67163889,-115.8002828,1694,8/20/03 4:00
yl2,51.67178639,-115.8005067,1694,8/20/03 2:00
yl2,51.67218333,-115.7965492,1683,8/20/03 0:00
yl2,51.68338639,-115.8206389,1694,8/20/03 18:00
yl2,51.65737,-115.8536881,1835,8/21/03 16:00
yl2,51.65473722,-115.8497336,1868,8/21/03 18:01
yl2,51.65807556,-115.8535372,1840,8/21/03 14:00
yl2,51.66126056,-115.8269817,1740,8/21/03 22:00
yl2,51.66073556,-115.8483683,1834,8/21/03 20:01
yl2,51.65830583,-115.8537189,1840,8/21/03 12:00
yl2,51.66722028,-115.8328944,1712,8/21/03 4:00
yl2,51.66400361,-115.8404344,1747,8/21/03 6:00
yl2,51.66779806,-115.8334603,1733,8/21/03 2:00
yl2,51.66939556,-115.8316689,1757,8/21/03 0:00
yl2,51.65851778,-115.8532292,1810,8/21/03 10:00
yl2,51.66113861,-115.8511475,1785,8/21/03 8:00
yl2,51.65904528,-115.8305508,1728,8/22/03 14:01
yl2,51.66203167,-115.8283858,1729,8/22/03 22:00
yl2,51.66105667,-115.8289978,1729,8/22/03 20:01
yl2,51.65972361,-115.8294686,1728,8/22/03 18:01
yl2,51.66194111,-115.8265128,1728,8/22/03 4:00
yl2,51.65958278,-115.8305386,1728,8/22/03 16:01
yl2,51.66172611,-115.8260706,1728,8/22/03 6:00
yl2,51.66194278,-115.8268272,1728,8/22/03 2:00
yl2,51.66202806,-115.8265875,1728,8/22/03 0:00
yl2,51.65958056,-115.8312886,1728,8/22/03 12:01
yl2,51.66737444,-115.8461136,1744,8/23/03 10:02
yl2,51.64824639,-115.8539103,1814,8/23/03 22:01
yl2,51.65738278,-115.8527181,1814,8/23/03 20:02
yl2,51.66440056,-115.8528081,1760,8/23/03 18:01
yl2,51.66637833,-115.8456997,1745,8/23/03 16:00
yl2,51.66722583,-115.8458056,1745,8/23/03 12:01
yl2,51.66726111,-115.8463189,1744,8/23/03 8:00
yl2,51.66416861,-115.8445761,1744,8/23/03 6:00
yl2,51.66290583,-115.8416839,1734,8/23/03 4:02
yl2,51.66247389,-115.8408686,1734,8/23/03 2:00
yl2,51.66206167,-115.8287653,1730,8/23/03 0:01
yl2,51.66727944,-115.8457422,1745,8/23/03 14:01
yl2,51.63472194,-115.8605772,2055,8/24/03 14:00
yl2,51.63758972,-115.8572569,1949,8/24/03 4:01
yl2,51.63455194,-115.8456178,2172,8/24/03 22:00
yl2,51.63488833,-115.8475736,2172,8/24/03 20:00
yl2,51.63195111,-115.8581061,2310,8/24/03 18:00
yl2,51.63464444,-115.8607133,2329,8/24/03 16:00
yl2,51.63681833,-115.8578083,2056,8/24/03 10:01
yl2,51.64371361,-115.8505967,1950,8/24/03 0:00
yl2,51.6371375,-115.8567622,1949,8/24/03 6:00
yl2,51.63807361,-115.8585369,1950,8/24/03 8:00
yl2,51.63698,-115.8562289,1949,8/24/03 2:01
yl2,51.6328875,-115.8613333,2055,8/24/03 12:00
yl2,51.64033167,-115.8555189,2083,8/25/03 20:01
yl2,51.64401944,-115.8542356,2083,8/25/03 18:01
yl2,51.64369333,-115.8529986,2083,8/25/03 16:00
yl2,51.64161861,-115.8531528,2083,8/25/03 12:00
yl2,51.63926694,-115.8554406,2110,8/25/03 22:00
yl2,51.6346075,-115.8445033,2082,8/25/03 6:00
yl2,51.63386139,-115.844025,2121,8/25/03 4:00
yl2,51.63382583,-115.8447325,2121,8/25/03 2:00
yl2,51.63482361,-115.8455858,2121,8/25/03 0:00
yl2,51.64236778,-115.8531258,2083,8/25/03 14:00
yl2,51.64529417,-115.8595631,2091,8/26/03 12:00
yl2,51.64049167,-115.8556858,2144,8/26/03 22:00
yl2,51.64301806,-115.8569136,2139,8/26/03 20:01
yl2,51.64312056,-115.8583744,2091,8/26/03 18:00
yl2,51.64366417,-115.8604058,2091,8/26/03 16:01
yl2,51.64396861,-115.8594828,2091,8/26/03 14:00
yl2,51.64517306,-115.8596317,2154,8/26/03 10:00
yl2,51.64479194,-115.8576467,2153,8/26/03 8:00
yl2,51.63905139,-115.8589244,2155,8/26/03 6:01
yl2,51.63761806,-115.85718,2155,8/26/03 4:00
yl2,51.63905778,-115.8556667,2155,8/26/03 0:00
yl2,51.63815083,-115.8564172,2155,8/26/03 2:00
yl2,51.63994083,-115.8655169,2258,8/27/03 10:00
yl2,51.64090778,-115.8652061,2247,8/27/03 20:00
yl2,51.64368917,-115.8682517,2248,8/27/03 18:00
yl2,51.64084806,-115.8693286,2248,8/27/03 16:00
yl2,51.6401925,-115.86508,2247,8/27/03 22:00
yl2,51.6387325,-115.8669711,2282,8/27/03 12:00
yl2,51.63826611,-115.8573042,2216,8/27/03 6:00
yl2,51.63855861,-115.8569739,2146,8/27/03 4:00
yl2,51.63921389,-115.8553761,2146,8/27/03 2:00
yl2,51.63940556,-115.8557431,2146,8/27/03 0:00
yl2,51.63867,-115.8670425,2281,8/27/03 14:00
yl2,51.6367375,-115.8591461,2257,8/27/03 8:00
yl2,51.6374025,-115.8618314,2335,8/28/03 10:00
yl2,51.65377972,-115.8467914,2212,8/28/03 20:00
yl2,51.64439583,-115.8461956,2211,8/28/03 18:00
yl2,51.64587083,-115.8528469,2286,8/28/03 16:00
yl2,51.63709,-115.8624725,2354,8/28/03 12:00
yl2,51.64817278,-115.8510211,2034,8/28/03 22:01
yl2,51.63857278,-115.8634011,2335,8/28/03 8:00
yl2,51.63799139,-115.8700475,2270,8/28/03 6:00
yl2,51.63906111,-115.8698714,2251,8/28/03 4:00
yl2,51.64024222,-115.86516,2252,8/28/03 2:00
yl2,51.63994583,-115.8651456,2247,8/28/03 0:00
yl2,51.64070583,-115.8591453,2292,8/28/03 14:01
yl2,51.64539306,-115.8621864,2039,8/29/03 12:02
yl2,51.64449,-115.8497647,2050,8/29/03 20:00
yl2,51.63483917,-115.8470331,2050,8/29/03 22:00
yl2,51.64874083,-115.8583156,2063,8/29/03 18:00
yl2,51.64506139,-115.8582386,2039,8/29/03 10:00
yl2,51.64514361,-115.8586592,2039,8/29/03 8:00
yl2,51.64617444,-115.8573392,2039,8/29/03 6:00
yl2,51.64373139,-115.8509108,2039,8/29/03 4:00
yl2,51.6475125,-115.8507044,2038,8/29/03 0:00
yl2,51.64388472,-115.8509778,2038,8/29/03 2:00
yl2,51.63085583,-115.8512086,2338,8/30/03 20:00
yl2,51.62810333,-115.834255,2338,8/30/03 22:02
yl2,51.63307611,-115.8608981,2338,8/30/03 18:00
yl2,51.63213778,-115.8610375,2308,8/30/03 16:00
yl2,51.640525,-115.8493083,2076,8/30/03 14:01
yl2,51.63950056,-115.8463531,2075,8/30/03 8:00
yl2,51.63628194,-115.8471608,2151,8/30/03 6:00
yl2,51.6338725,-115.8466361,2050,8/30/03 0:00
yl2,51.63207083,-115.8312656,2215,8/31/03 22:00
yl2,51.6310525,-115.8292919,2215,8/31/03 20:01
yl2,51.62458917,-115.8282514,2120,8/31/03 18:00
yl2,51.62128556,-115.8295053,2120,8/31/03 16:00
yl2,51.63049139,-115.8386097,2338,8/31/03 2:00
yl2,51.63271806,-115.8358847,2339,8/31/03 0:00
yl2,51.62158,-115.8297753,2120,8/31/03 14:00
yl2,51.61967333,-115.8176544,2287,9/1/03 22:00
yl2,51.62033611,-115.8161208,2287,9/1/03 20:01
yl2,51.62041778,-115.8167042,2183,9/1/03 18:00
yl2,51.62096278,-115.8190356,2183,9/1/03 16:01
yl2,51.63137667,-115.8308808,2140,9/1/03 0:01
yl2,51.62993389,-115.8284672,2184,9/1/03 8:00
yl2,51.63163639,-115.8291472,2189,9/1/03 6:00
yl2,51.63224833,-115.8317042,2140,9/1/03 4:00
yl2,51.63170417,-115.8311542,2140,9/1/03 2:00
yl2,51.62197972,-115.8196567,2184,9/1/03 14:02
yl2,51.62471917,-115.8472808,2279,9/2/03 20:01
yl2,51.62015583,-115.8342747,2282,9/2/03 18:00
yl2,51.61323944,-115.8279678,2281,9/2/03 16:00
yl2,51.62285167,-115.8510283,2279,9/2/03 22:00
yl2,51.61886556,-115.8155419,2292,9/2/03 8:00
yl2,51.62004,-115.8160056,2292,9/2/03 6:00
yl2,51.620775,-115.8164711,2288,9/2/03 4:00
yl2,51.62044694,-115.8165803,2287,9/2/03 2:02
yl2,51.62050639,-115.8175981,2287,9/2/03 0:00
yl2,51.61857889,-115.8174561,2282,9/2/03 14:00
yl2,51.61930139,-115.8564619,2205,9/3/03 22:00
yl2,51.62015583,-115.8562786,2199,9/3/03 20:00
yl2,51.6202075,-115.8580672,2198,9/3/03 18:00
yl2,51.62121333,-115.8594967,2222,9/3/03 16:01
yl2,51.62069222,-115.8606061,2222,9/3/03 14:00
yl2,51.62024611,-115.8632483,2222,9/3/03 8:01
yl2,51.61801306,-115.8643897,2222,9/3/03 6:00
yl2,51.6182,-115.8628611,2228,9/3/03 4:00
yl2,51.61813556,-115.8626319,2273,9/3/03 2:00
yl2,51.62225,-115.85,2273,9/3/03 0:00
yl2,51.62014778,-115.8561558,2199,9/4/03 20:00
yl2,51.62114083,-115.8539614,2195,9/4/03 18:00
yl2,51.62194889,-115.8554622,2196,9/4/03 16:00
yl2,51.61858667,-115.8617394,2199,9/4/03 22:00
yl2,51.61822639,-115.8628542,2204,9/4/03 4:00
yl2,51.61879472,-115.8583811,2205,9/4/03 2:00
yl2,51.6186725,-115.8583986,2205,9/4/03 0:00
yl2,51.62118722,-115.8556169,2195,9/4/03 14:00
yl2,51.62153722,-115.85492,2210,9/5/03 12:00
yl2,51.61884444,-115.8600419,2214,9/5/03 20:00
yl2,51.61990361,-115.8600297,2214,9/5/03 22:00
yl2,51.62203722,-115.8564275,2184,9/5/03 18:00
yl2,51.6226425,-115.8556783,2184,9/5/03 16:00
yl2,51.62154083,-115.8553975,2168,9/5/03 14:00
yl2,51.62105167,-115.8557297,2210,9/5/03 10:00
yl2,51.61938139,-115.8562981,2209,9/5/03 8:00
yl2,51.61881722,-115.8597025,2185,9/5/03 6:00
yl2,51.6200375,-115.8600297,2198,9/5/03 4:00
yl2,51.61857528,-115.8621689,2199,9/5/03 0:00
yl2,51.61965111,-115.8607975,2199,9/5/03 2:00
yl2,51.62113944,-115.8565311,2195,9/6/03 14:01
yl2,51.62020917,-115.8560747,2194,9/6/03 20:00
yl2,51.61848722,-115.8619778,2214,9/6/03 2:00
yl2,51.62294917,-115.8522008,2195,9/6/03 18:00
yl2,51.61867056,-115.8580183,2194,9/6/03 22:00
yl2,51.62102611,-115.8558919,2194,9/6/03 16:00
yl2,51.61851056,-115.8628564,2205,9/6/03 4:00
yl2,51.61853778,-115.8620014,2214,9/6/03 0:00
yl2,51.61765028,-115.8647728,2205,9/6/03 6:00
yl2,51.62113444,-115.859405,2205,9/6/03 12:01
yl2,51.62281944,-115.8502825,2191,9/7/03 8:00
yl2,51.61987806,-115.85712,2206,9/7/03 22:00
yl2,51.61958111,-115.8571756,2215,9/7/03 20:00
yl2,51.62026222,-115.8562156,2191,9/7/03 18:00
yl2,51.62105194,-115.8557622,2191,9/7/03 16:01
yl2,51.62276444,-115.8533736,2190,9/7/03 14:01
yl2,51.6226475,-115.8501394,2191,9/7/03 10:00
yl2,51.62002778,-115.8559433,2191,9/7/03 6:00
yl2,51.62024472,-115.8573964,2191,9/7/03 4:00
yl2,51.62043444,-115.8559928,2191,9/7/03 2:00
yl2,51.61894806,-115.8577558,2194,9/7/03 0:00
yl2,51.62268444,-115.8536739,2191,9/7/03 12:01
yl2,51.619325,-115.8644903,2221,9/8/03 12:01
yl2,51.62409111,-115.8585403,2309,9/8/03 14:00
yl2,51.62379056,-115.8569458,2269,9/8/03 22:00
yl2,51.62393389,-115.8579214,2269,9/8/03 20:00
yl2,51.62655167,-115.8553053,2297,9/8/03 16:00
yl2,51.61924139,-115.8626033,2206,9/8/03 8:00
yl2,51.62594222,-115.8558744,2297,9/8/03 18:00
yl2,51.6198325,-115.8603978,2206,9/8/03 6:00
yl2,51.61963833,-115.8612497,2206,9/8/03 4:00
yl2,51.61930833,-115.8612311,2206,9/8/03 2:00
yl2,51.61957,-115.8632211,2221,9/8/03 10:00
yl2,51.61978528,-115.8592058,2206,9/8/03 0:00
yl2,51.62627028,-115.8562383,2336,9/9/03 16:00
yl2,51.62673389,-115.8553844,2266,9/9/03 14:00
yl2,51.62451444,-115.8581117,2321,9/9/03 12:00
yl2,51.64656028,-115.8558511,2087,9/9/03 20:00
yl2,51.64153889,-115.8545333,2119,9/9/03 18:00
yl2,51.62275222,-115.8589364,2224,9/9/03 2:00
yl2,51.622705,-115.8591389,2239,9/9/03 4:00
yl2,51.62290694,-115.8589269,2269,9/9/03 0:00
yl2,51.64669667,-115.8565839,2297,9/9/03 22:00
yl2,51.62436889,-115.8584225,2310,9/9/03 10:00
yl2,51.62383917,-115.8588053,2300,9/9/03 6:00
yl2,51.62494889,-115.8577278,2326,9/9/03 8:00
yl2,51.64523139,-115.8519153,2081,9/10/03 2:00
yl2,51.64651833,-115.8538231,2077,9/10/03 22:00
yl2,51.64670306,-115.8534203,2077,9/10/03 20:01
yl2,51.64579778,-115.8521089,2084,9/10/03 18:00
yl2,51.64599833,-115.8548436,2084,9/10/03 16:01
yl2,51.64515083,-115.8568836,2082,9/10/03 14:00
yl2,51.64473611,-115.8542747,2082,9/10/03 10:00
yl2,51.6448775,-115.8541183,2082,9/10/03 8:00
yl2,51.64540444,-115.8533117,2081,9/10/03 0:00
yl2,51.64458306,-115.8509386,2080,9/10/03 4:01
yl2,51.64385694,-115.8501739,2080,9/10/03 6:00
yl2,51.64389167,-115.8575656,2082,9/10/03 12:02
yl2,51.64669417,-115.8504244,2054,9/11/03 10:00
yl2,51.62843639,-115.8500758,2051,9/11/03 16:00
yl2,51.64671972,-115.8523789,2054,9/11/03 12:01
yl2,51.6469825,-115.8502572,2054,9/11/03 8:01
yl2,51.64550556,-115.8505108,2078,9/11/03 6:01
yl2,51.64452833,-115.8495272,2078,9/11/03 4:00
yl2,51.64354778,-115.8519867,2078,9/11/03 2:00
yl2,51.64650333,-115.8545408,2077,9/11/03 0:00
yl2,51.62894639,-115.8513125,2051,9/11/03 14:00
yl2,51.62887556,-115.8529647,2051,9/12/03 10:00
yl2,51.62625833,-115.8543708,2231,9/12/03 20:01
yl2,51.62960667,-115.8522817,2232,9/12/03 18:00
yl2,51.63107833,-115.8503111,2232,9/12/03 16:00
yl2,51.62469167,-115.8551897,2231,9/12/03 22:00
yl2,51.62970583,-115.8489658,2051,9/12/03 12:01
yl2,51.62889111,-115.8451886,2051,9/12/03 2:00
yl2,51.62780389,-115.8445847,2051,9/12/03 0:01
yl2,51.63217139,-115.8494328,2051,9/12/03 14:00
yl2,51.62726972,-115.8481122,2051,9/12/03 8:01
yl2,51.61827167,-115.8630767,2235,9/13/03 22:00
yl2,51.61844417,-115.8632925,2235,9/13/03 20:00
yl2,51.61835556,-115.8618525,2235,9/13/03 18:00
yl2,51.61918611,-115.8621981,2241,9/13/03 16:00
yl2,51.62231361,-115.8599053,2231,9/13/03 8:00
yl2,51.62356917,-115.8586903,2231,9/13/03 6:00
yl2,51.62365444,-115.8572653,2231,9/13/03 4:00
yl2,51.62390722,-115.8567753,2231,9/13/03 2:00
yl2,51.62478056,-115.8550417,2231,9/13/03 0:00
yl2,51.62017528,-115.8617906,2253,9/13/03 14:00
yl2,51.61856611,-115.8620197,2235,9/14/03 2:00
yl2,51.62608722,-115.8531656,2210,9/14/03 14:00
yl2,51.62168889,-115.8568319,2211,9/14/03 22:00
yl2,51.62182361,-115.8567731,2211,9/14/03 20:00
yl2,51.62428833,-115.850465,2211,9/14/03 18:00
yl2,51.62608917,-115.8538444,2223,9/14/03 16:01
yl2,51.62290222,-115.8569883,2209,9/14/03 10:01
yl2,51.62101278,-115.8569911,2209,9/14/03 8:00
yl2,51.61843556,-115.8625239,2235,9/14/03 0:00
yl2,51.61894667,-115.8608331,2235,9/14/03 4:00
yl2,51.61947722,-115.8601281,2235,9/14/03 6:00
yl2,51.62697139,-115.8539061,2210,9/14/03 12:00
yl2,51.62637306,-115.85585,2305,9/15/03 10:00
yl2,51.63836806,-115.8422031,2309,9/15/03 22:00
yl2,51.64089361,-115.8413375,2310,9/15/03 20:00
yl2,51.62797333,-115.8507256,2305,9/15/03 18:00
yl2,51.6265825,-115.8541172,2305,9/15/03 16:00
yl2,51.62690556,-115.8550475,2305,9/15/03 12:01
yl2,51.62741028,-115.8565694,2211,9/15/03 8:00
yl2,51.62744667,-115.8566714,2211,9/15/03 6:00
yl2,51.62405806,-115.8579161,2210,9/15/03 4:00
yl2,51.62319722,-115.8582767,2210,9/15/03 2:00
yl2,51.62182333,-115.8567497,2211,9/15/03 0:00
yl2,51.62700028,-115.8551336,2305,9/15/03 14:00
yl2,51.64506806,-115.8404489,2006,9/16/03 10:00
yl2,51.64619694,-115.8416522,2019,9/16/03 12:00
yl2,51.65090028,-115.8425439,2026,9/16/03 22:00
yl2,51.65157889,-115.8431678,2019,9/16/03 20:00
yl2,51.64646472,-115.8432014,2020,9/16/03 18:00
yl2,51.64621556,-115.8419808,2020,9/16/03 16:00
yl2,51.64590361,-115.8402936,2006,9/16/03 8:00
yl2,51.64567806,-115.839915,2006,9/16/03 6:00
